ticker,yf_ticker,company_name,sector_sp500,industry_sp500,current_price,market_cap,analyst_target_mean,analyst_target_median,analyst_target_low,analyst_target_high,analyst_upside_pct,analyst_count,analyst_dispersion_pct,fundamental_target_mean,fundamental_upside_pct,target_price_pe,target_price_ev_ebitda,target_price_fcf,valuation_method_count,forward_pe,sector_forward_pe,forward_eps,fcf_yield_pct,revenue_growth_pct,earnings_growth_pct,ebitda_margin_pct,net_margin_pct,roe_pct,net_debt_ebitda,return_3m_pct,return_6m_pct,return_12m_pct,volatility_12m_pct,max_drawdown_12m_pct,ml_start_price,ml_target_price_12m,ml_predicted_return_12m_pct,ml_outperform_probability_pct,ml_rank_percentile,ml_signal,ml_forecast_date,ml_maturity_date,fundamental_score,analyst_score,ml_score,quality_score,consistency_score,risk_safety_score,data_completeness_pct,final_score,sp500_rank,final_rank_percentile,final_category,qualified_strong_candidate
GRMN,GRMN,Garmin,Consumer Discretionary,Consumer Electronics,277.03,53425938432.0,290.2857,295.0,220.0,370.0,4.78,8.0,51.67,165.77,-40.16,184.62,178.06,134.62,3,25.173012,16.78,11.00504,1.95,11.4,35.3,30.13,24.47,21.89,-1.06,17.62,14.72,18.48,34.03,-27.97,277.03,345.25,24.62,41.94,65.73,NEUTRAL,2026-09-07,2027-09-07,31.72527282175645,17.613390453561816,56.214,60.465353504206405,45.39,50.96829376361963,100.0,41.66,452,10.34,Zayıf,False
DE,DE,Deere & Company,Industrials,Agricultural & Farm Machinery,693.53,186993311744.0,685.19,706.5,500.0,813.18,-1.2,24.0,45.71,449.46,-35.19,456.14,383.12,509.12,3,30.571552,20.11,22.68547,2.42,-11.1,-8.5,17.94,10.17,18.24,4.61,19.18,18.24,47.87,31.99,-19.9,693.53,874.24,26.06,54.1,69.14,NEUTRAL,2026-09-07,2027-09-07,35.3421756013919,23.918495673982697,63.124,27.491973222670826,58.45,39.09939721366799,100.0,41.32,453,10.14,Zayıf,False
IDXX,IDXX,Idexx Laboratories,Health Care,Health Care Equipment,535.38,42177835008.0,698.9231,700.0,470.0,805.0,30.55,14.0,47.93,295.7,-44.77,284.71,297.42,304.97,3,31.98265,17.01,16.7397,2.16,9.7,17.6,35.62,25.03,74.21,0.55,-4.76,-12.0,-16.4,32.16,-31.34,535.38,618.4,15.51,39.31,22.04,NEUTRAL,2026-09-07,2027-09-07,29.524613410763724,62.29428917715671,28.948,66.42368183933964,18.92,47.38552480294791,100.0,41.3,454,9.94,Yüksek Risk / Zayıf,False
LIN,LIN,Linde plc,Materials,Industrial Gases,477.57,220150300672.0,544.5417,550.0,400.0,580.0,14.02,27.0,33.06,295.59,-38.11,306.04,294.64,286.08,3,24.420975,15.65,19.55573,1.89,9.3,11.3,38.99,20.43,18.4,1.67,-5.66,-0.51,2.47,19.12,-19.18,477.57,528.87,10.74,28.64,1.4,WEAK,2026-09-07,2027-09-07,36.28366533864542,57.4749098996396,12.296000000000001,65.92592592592592,40.74,73.49051582289829,100.0,41.28,455,9.74,Yüksek Risk / Zayıf,False
KHC,KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,24.85,29467719680.0,25.14706,25.0,19.0,41.0,1.2,19.0,87.49,44.55,79.27,32.37,45.21,56.06,3,11.874555,15.47,2.09271,11.03,-1.4,,22.06,-13.64,-8.76,2.97,11.81,4.75,-1.52,26.83,-19.72,24.85,27.79,11.83,34.53,3.41,WEAK,2026-09-07,2027-09-07,92.24982423248184,13.699694798779195,15.858,37.42647058823529,44.32,40.885958561960784,93.75,41.07,456,9.54,Yüksek Risk / Zayıf,False
ECL,ECL,Ecolab,Materials,Specialty Chemicals,279.28,78290173952.0,324.9524,330.0,295.0,360.0,16.35,24.0,20.0,150.82,-46.0,147.38,138.31,166.75,3,29.65461,15.65,9.41776,1.88,9.7,3.3,24.55,12.57,21.96,2.12,8.56,-0.67,2.66,21.99,-20.09,279.28,315.89,13.11,32.45,5.81,WEAK,2026-09-07,2027-09-07,32.615139442231076,66.20306481225924,16.466,59.14814814814815,26.8,75.02144647147176,100.0,40.81,457,9.34,Yüksek Risk / Zayıf,False
TSCO,TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,34.99,18231195648.0,35.62963,35.0,28.0,46.0,1.83,30.0,50.52,26.13,-25.33,34.41,39.04,4.93,3,17.056978,16.78,2.05136,0.57,2.3,-15.0,12.26,6.42,39.51,3.27,18.31,-29.19,-40.91,32.11,-51.1,34.99,42.21,20.63,50.94,50.7,NEUTRAL,2026-09-07,2027-09-07,38.46180495409665,30.15212060848243,50.79600000000001,27.414446655889765,69.24,28.47044815064756,100.0,40.8,458,9.15,Yüksek Risk / Zayıf,False
MNST,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,43.82,85845647360.0,50.26087,50.0,35.0,57.0,14.7,25.0,43.77,19.52,-55.46,20.24,20.76,17.55,3,33.484375,15.47,1.30867,1.96,20.2,18.0,31.82,23.08,25.7,-1.13,-2.13,15.91,38.12,26.59,-17.7,43.82,50.83,16.0,42.97,26.45,NEUTRAL,2026-09-07,2027-09-07,26.517459573470823,53.833455333821334,33.058,69.19176944971537,11.89,71.02193804050623,100.0,40.78,459,8.95,Yüksek Risk / Zayıf,False
KMB,KMB,Kimberly-Clark,Consumer Staples,Household Products,104.96,34907496448.0,118.6,115.0,90.0,162.0,13.0,16.0,60.71,96.8,-7.77,116.07,116.47,57.87,3,13.989034,15.47,7.50302,2.7,0.6,-32.3,20.99,11.79,104.91,1.6,7.25,2.96,-13.74,27.4,-27.2,104.96,117.08,11.55,33.64,2.61,WEAK,2026-09-07,2027-09-07,49.327396297164285,34.75313901255605,15.022000000000002,47.187302340290955,79.76,49.326806753490615,100.0,40.56,460,8.65,Yüksek Risk / Zayıf,False
PNW,PNW,Pinnacle West Capital,Utilities,Multi-Utilities,97.52,11819153408.0,105.84615,106.0,87.0,129.0,8.54,16.0,39.68,95.58,-1.99,93.32,97.85,,2,17.516695,16.76,5.56726,-7.86,7.1,-9.5,38.69,11.53,9.37,7.68,-4.52,-3.09,13.46,16.59,-10.17,97.52,110.42,13.23,28.26,6.21,WEAK,2026-09-07,2027-09-07,50.7642548087221,30.905443621774488,15.030000000000001,39.00630329996292,89.81,62.040052014501654,100.0,40.56,460,8.65,Yüksek Risk / Zayıf,False
COIN,COIN,Coinbase,Financials,Financial Exchanges & Data,184.64,48714850304.0,198.96896,200.0,95.0,330.0,7.76,34.0,118.11,83.52,-54.77,36.52,41.45,172.59,3,67.438545,13.34,2.7379,5.48,-17.3,,11.58,-16.34,-7.85,-3.03,21.15,-6.38,-39.82,70.84,-63.57,184.64,259.35,40.46,71.51,88.78,STRONG,2026-09-07,2027-09-07,32.469271848775115,33.31509326037304,81.872,19.231972397929844,18.26,26.3382917812652,93.75,40.5,462,8.35,Yüksek Risk / Zayıf,False
AJG,AJG,Arthur J. Gallagher & Co.,Financials,Insurance Brokers,262.69,67338215424.0,291.55557,288.5,250.0,388.0,10.99,22.0,47.33,166.13,-36.76,198.62,161.15,138.62,3,17.641153,13.34,14.89075,3.09,30.9,-10.7,28.38,10.38,6.72,2.97,21.54,15.53,-11.52,30.61,-37.81,262.69,318.08,21.08,49.13,53.91,NEUTRAL,2026-09-07,2027-09-07,33.57802831228278,38.91695566782268,51.998,34.96956501002051,45.19,30.844817534339718,100.0,40.48,463,8.15,Yüksek Risk / Zayıf,False
VMRK,VMRK,Vivmark Residential,Real Estate,Multi-Family Residential REITs,65.35,50566463488.0,73.96471,73.0,70.0,80.0,13.18,19.0,13.52,42.38,-35.15,50.43,32.94,43.78,3,44.363735,34.23,1.47305,2.74,3.3,,59.31,33.25,8.49,4.96,-3.17,6.55,4.13,20.2,-11.58,65.35,74.19,13.53,38.7,6.91,WEAK,2026-09-07,2027-09-07,35.06507304116866,54.020336081344325,19.626,51.666666666666664,45.7,88.39641509659478,93.75,40.44,464,7.95,Yüksek Risk / Zayıf,False
MDLZ,MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,61.28,78212161536.0,69.13043,70.0,55.0,77.0,12.81,24.0,31.82,44.27,-27.76,52.01,44.71,36.09,3,18.228058,15.47,3.36185,2.88,4.1,144.9,15.32,8.86,13.34,3.35,-0.4,6.73,4.12,23.35,-18.62,61.28,69.15,12.85,33.24,5.21,WEAK,2026-09-07,2027-09-07,39.86641668619639,52.29524918099672,16.422,48.67666824794434,56.15,57.87345653768067,100.0,40.34,465,7.75,Yüksek Risk / Zayıf,False
DHR,DHR,Danaher Corporation,Health Care,Life Sciences Tools & Services,207.66,145982078976.0,229.08696,230.0,195.0,310.0,10.32,26.0,50.2,152.85,-26.4,158.1,137.89,162.55,3,22.33929,17.01,9.29573,2.96,5.5,59.7,31.97,15.95,7.61,2.93,12.91,6.67,5.11,31.42,-32.97,207.66,237.67,14.45,37.48,14.23,WEAK,2026-09-07,2027-09-07,40.702950908231486,40.76364305457223,23.53,54.278390577825604,60.08,32.31048028737258,100.0,39.98,466,7.55,Yüksek Risk / Zayıf,False
HOOD,HOOD,Robinhood Markets,Financials,Investment Banking & Brokerage,122.11,109786939392.0,125.44963,127.0,57.0,163.6,2.73,29.0,84.97,43.98,-63.99,43.98,,,1,37.036476,13.34,3.29702,,32.3,47.6,0.0,42.01,23.62,,48.07,58.4,18.66,73.61,-57.26,122.11,178.91,46.52,67.17,91.38,STRONG,2026-09-07,2027-09-07,17.861885790172643,25.06386025544102,81.696,72.39147316330414,3.83,4.127273765556294,87.5,39.8,467,7.36,Yüksek Risk / Zayıf,False
CASY,CASY,Casey's,Consumer Staples,Food Retail,756.09,27979044864.0,939.05554,950.0,795.0,1069.0,24.2,20.0,29.18,373.13,-50.65,365.45,449.46,304.46,3,32.0056,15.47,23.62368,1.97,14.5,66.0,8.5,4.07,19.15,1.6,-0.69,13.93,52.3,34.2,-17.84,756.09,865.52,14.47,41.63,14.83,WEAK,2026-09-07,2027-09-07,28.659479728146238,69.74819899279598,25.55,51.13851992409867,13.74,63.94969069234247,100.0,39.74,468,7.16,Yüksek Risk / Zayıf,False
MOS,MOS,Mosaic Company (The),Materials,Fertilizers & Agricultural Chemicals,25.85,8217602560.0,26.46842,26.0,17.0,35.0,2.39,20.0,68.01,34.55,33.66,25.13,43.97,,2,16.097996,15.65,1.60579,-9.08,-6.0,,14.03,-5.21,-5.07,3.37,16.23,0.09,-17.98,44.83,-43.29,25.85,31.3,21.1,38.03,54.31,NEUTRAL,2026-09-07,2027-09-07,58.95405046480744,17.76423105692423,47.798,10.4,73.51,15.811196946577056,93.75,39.19,469,6.96,Yüksek Risk / Zayıf,False
EL,EL,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,103.86,37576396800.0,107.03704,106.0,70.0,127.0,3.06,29.0,53.25,77.82,-25.07,60.54,70.51,102.43,3,26.538767,15.47,3.91352,4.82,6.3,,16.31,1.21,4.75,2.34,24.82,12.83,20.44,48.39,-43.62,103.86,120.33,15.86,47.12,24.85,NEUTRAL,2026-09-07,2027-09-07,45.537848605577686,29.913559654238615,33.757999999999996,39.669117647058826,68.39,25.291261976648887,93.75,39.11,470,6.76,Yüksek Risk / Zayıf,False
IBKR,IBKR,Interactive Brokers,Financials,Investment Banking & Brokerage,92.62,157807394816.0,105.73846,109.0,70.0,121.0,14.16,14.0,48.23,42.42,-54.2,42.42,,,1,29.1213,13.34,3.18049,,26.3,35.3,0.0,16.47,24.02,,9.84,39.13,44.7,39.98,-18.7,92.62,116.39,25.66,54.18,67.94,NEUTRAL,2026-09-07,2027-09-07,20.013280212483398,40.049800199200796,62.43599999999999,55.726532165968784,14.53,43.63544849805643,87.5,39.09,471,6.56,Yüksek Risk / Zayıf,False
CVNA,CVNA,Carvana,Consumer Discretionary,Automotive Retail,74.59,82680307712.0,82.975,83.0,60.0,120.0,11.24,24.0,72.31,25.47,-65.85,37.95,28.94,9.52,3,32.974075,16.78,2.26208,0.51,52.4,61.5,10.02,6.26,58.77,1.02,12.15,17.39,0.75,61.91,-41.21,74.59,96.74,29.7,46.89,78.36,NEUTRAL,2026-09-07,2027-09-07,23.684392863329293,37.06478825915303,65.77199999999999,51.96705725151608,0.0,24.10193043758512,100.0,38.78,472,6.36,Yüksek Risk / Zayıf,False
AXON,AXON,Axon Enterprise,Industrials,Aerospace & Defense,515.67,41891696640.0,693.40424,700.0,409.68,830.0,34.47,21.0,60.62,104.99,-79.64,212.32,19.52,83.12,3,48.835297,20.11,10.55937,0.53,35.3,-18.2,5.13,6.19,6.22,7.01,6.08,-10.16,-29.38,61.73,-55.51,515.67,654.78,26.98,50.13,72.75,NEUTRAL,2026-09-07,2027-09-07,21.61026778960109,67.85979143916576,63.702,23.032901091374157,0.0,7.296700757379572,100.0,38.72,473,6.16,Yüksek Risk / Zayıf,False
CRWD,CRWD,CrowdStrike,Information Technology,Systems Software,213.1,218200522752.0,231.54,240.0,119.0,300.0,8.65,52.0,78.17,31.95,-85.01,29.0,6.15,60.71,3,132.8885,18.08,1.6036,0.91,25.8,,1.98,0.83,1.46,-39.24,27.03,98.7,106.66,54.03,-37.18,213.1,353.69,65.97,62.92,96.99,STRONG,2026-09-07,2027-09-07,24.468154778147685,38.51847407389629,83.362,19.24161207067699,0.0,34.325447103253595,93.75,38.53,474,5.96,Yüksek Risk / Zayıf,False
VTR,VTR,Ventas,Real Estate,Health Care REITs,90.27,46303666176.0,101.86364,102.0,90.0,113.0,12.84,23.0,22.58,53.54,-40.69,27.04,62.8,70.79,3,114.265816,34.23,0.79,3.21,21.7,-6.7,37.09,4.09,2.01,5.34,10.7,7.67,36.71,22.41,-13.5,90.27,102.69,13.76,43.27,8.52,WEAK,2026-09-07,2027-09-07,34.00796812749004,55.80650322601291,22.42,34.69135802469136,37.81,80.8854488300657,100.0,38.3,475,5.77,Yüksek Risk / Zayıf,False
TECH,TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,72.43,11358345216.0,70.72727,73.0,50.0,73.0,-2.35,14.0,32.52,36.58,-49.5,39.23,31.81,38.69,3,31.404873,17.01,2.30633,2.02,1.3,,27.5,14.97,9.03,0.07,39.47,34.8,37.64,46.59,-39.26,72.43,95.55,31.92,52.29,81.76,NEUTRAL,2026-09-07,2027-09-07,27.392801674657303,18.406513626054505,69.97200000000001,34.32517263025737,36.36,44.097789738660154,93.75,38.28,476,5.57,Yüksek Risk / Zayıf,False
XYZ,XYZ,"Block, Inc.",Financials,Transaction & Payment Processing Services,82.76,49721794560.0,98.14634,98.0,75.0,125.0,18.59,46.0,50.94,50.25,-39.28,68.76,31.74,,2,16.05363,13.34,5.15522,-0.05,9.3,-83.3,6.18,1.43,1.61,0.28,21.44,24.77,9.25,46.9,-39.48,82.76,98.56,19.09,51.97,43.69,NEUTRAL,2026-09-07,2027-09-07,23.33502867960781,65.03286013144051,47.001999999999995,16.653433475429278,35.45,32.52794079433441,100.0,38.26,477,5.37,Yüksek Risk / Zayıf,False
LYV,LYV,Live Nation Entertainment,Communication Services,Movies & Entertainment,173.5,40418471936.0,201.95833,209.0,145.0,222.0,16.4,25.0,38.13,83.48,-51.88,27.37,76.52,146.55,3,91.89132,14.5,1.8881,4.19,9.4,156.2,5.9,0.51,17.68,1.43,8.39,11.13,6.45,31.4,-27.84,173.5,200.02,15.29,38.33,19.74,WEAK,2026-09-07,2027-09-07,33.94422310756972,59.76531906127625,27.176000000000002,45.6439393939394,16.98,48.39086722152057,100.0,38.2,478,5.17,Yüksek Risk / Zayıf,False
MLM,MLM,Martin Marietta Materials,Materials,Construction Materials,514.77,36558651392.0,661.5417,671.0,440.0,800.0,28.51,24.0,54.42,286.06,-44.43,336.88,256.46,264.82,3,23.913116,15.65,21.52668,1.62,21.0,-23.2,31.79,36.74,8.89,2.93,-10.46,-15.35,-16.37,28.22,-28.39,514.77,576.4,11.97,28.98,3.61,WEAK,2026-09-07,2027-09-07,32.65179282868526,68.16699266797067,13.758000000000001,57.18518518518518,20.75,40.56392307477779,100.0,37.92,479,4.97,Yüksek Risk / Zayıf,False
CHD,CHD,Church & Dwight,Consumer Staples,Household Products,98.55,23376445440.0,105.36842,107.0,78.0,115.0,6.92,21.0,35.11,69.01,-29.98,62.49,63.56,80.98,3,24.395376,15.47,4.0397,4.02,1.6,9.0,21.75,11.96,17.04,1.6,2.18,-1.52,4.83,23.19,-14.61,98.55,110.52,12.14,34.46,3.91,WEAK,2026-09-07,2027-09-07,40.31638153269276,33.390853563414254,16.130000000000003,50.20754269449716,58.3,73.85777724317774,100.0,37.84,480,4.77,Yüksek Risk / Zayıf,False
FDXF,FDXF,FedEx Freight,Industrials,Cargo Ground Transportation,129.45,19355121664.0,169.41667,176.0,108.0,200.0,30.87,12.0,54.3,85.33,-34.08,101.62,69.05,,2,25.614641,20.11,5.05375,-2.64,4.8,-61.1,11.24,7.45,69.09,6.18,-22.87,,,72.52,-32.82,129.45,,,,,,,,24.96932102812379,59.49267797071188,50.0,27.40764189335624,33.98,15.119696552587309,87.5,37.45,481,4.57,Yüksek Risk / Zayıf,False
MTD,MTD,Mettler Toledo,Health Care,Life Sciences Tools & Services,1345.26,26954383360.0,1451.9231,1460.0,1200.0,1600.0,7.93,14.0,27.55,881.67,-34.46,879.34,851.12,914.56,3,26.019684,17.01,51.70163,2.57,4.5,18.3,30.86,21.91,,1.64,16.54,11.21,4.46,31.77,-31.9,1345.26,1555.01,15.59,36.05,23.25,NEUTRAL,2026-09-07,2027-09-07,35.163751772570734,33.63697454789819,28.369999999999997,50.81978554133518,51.13,52.50770616436822,93.75,37.26,482,4.37,Yüksek Risk / Zayıf,False
ADM,ADM,Archer Daniels Midland,Consumer Staples,Agricultural Products & Services,84.61,40778600448.0,78.7,78.0,60.0,95.0,-6.98,11.0,44.47,66.48,-21.43,88.03,62.0,49.42,3,14.869425,15.47,5.6902,2.86,7.2,315.6,3.65,2.16,7.64,2.75,5.22,27.09,40.59,27.3,-12.29,84.61,96.69,14.27,42.51,13.43,WEAK,2026-09-07,2027-09-07,41.90766346379189,11.137324549298198,25.062,44.37658127767236,83.17,57.33879758112881,100.0,36.81,483,4.17,Yüksek Risk / Zayıf,False
HLT,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",311.18,70035701760.0,352.84616,361.5,270.0,394.0,13.39,28.0,35.14,153.66,-50.62,175.4,131.53,154.06,3,29.763094,16.78,10.45523,1.99,2.5,14.1,60.5,31.03,,4.21,-9.26,4.29,12.13,23.75,-11.2,311.18,353.61,13.64,39.36,7.41,WEAK,2026-09-07,2027-09-07,28.57439805993418,54.986819947279784,20.189999999999998,59.957530905727026,21.35,61.70702938807695,93.75,36.7,484,3.98,Yüksek Risk / Zayıf,False
PKG,PKG,Packaging Corporation of America,Materials,Paper & Plastic Packaging Products & Materials,237.25,21138571264.0,260.5,270.0,167.0,312.0,9.8,11.0,55.66,190.61,-19.66,202.45,215.36,154.02,3,18.339737,15.65,12.93639,2.05,14.7,-19.5,20.98,7.26,14.89,1.91,7.18,7.96,12.18,27.92,-17.21,237.25,264.07,11.3,26.65,2.2,WEAK,2026-09-07,2027-09-07,46.04780876494024,24.72449889799559,11.98,47.444444444444436,69.01,56.68181093797934,100.0,36.3,485,3.78,Yüksek Risk / Zayıf,False
KMI,KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,31.4,69921587200.0,36.05,36.0,31.0,43.0,14.81,22.0,33.29,15.32,-51.22,21.55,16.19,8.21,3,20.436056,14.03,1.5365,1.54,10.8,21.2,42.51,19.3,10.99,4.23,0.04,-4.75,22.28,20.6,-10.08,31.4,36.18,15.23,34.34,19.04,WEAK,2026-09-07,2027-09-07,29.89755264655663,54.82877931511726,25.160000000000004,40.476190476190474,19.29,65.33190398595164,100.0,36.0,486,3.58,Yüksek Risk / Zayıf,False
KO,KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,88.07,378925481984.0,94.69565,96.0,75.0,104.0,7.52,24.0,30.62,41.06,-53.38,54.55,43.82,24.8,3,24.974619,15.47,3.52638,1.38,6.7,16.9,33.91,28.56,42.05,1.64,11.52,15.85,32.69,18.68,-7.87,88.07,99.38,12.85,39.07,5.01,WEAK,2026-09-07,2027-09-07,26.05812045933911,40.53172212688851,18.634,68.80732131562301,20.98,81.90984940293404,100.0,35.79,487,3.38,Yüksek Risk / Zayıf,False
CPT,CPT,Camden Property Trust,Real Estate,Multi-Family Residential REITs,105.69,12231776256.0,117.375,117.0,105.0,132.0,11.06,24.0,23.0,56.95,-46.12,37.31,104.06,29.47,3,96.9633,34.23,1.09,1.14,-0.8,-75.7,56.51,20.62,7.89,5.4,-5.28,1.22,-0.31,19.64,-12.94,105.69,121.13,14.61,38.69,15.83,WEAK,2026-09-07,2027-09-07,28.762284196547146,51.37340549362197,24.973999999999997,30.493827160493826,30.68,81.98849322236255,100.0,35.45,488,3.18,Yüksek Risk / Zayıf,False
WY,WY,Weyerhaeuser,Real Estate,Timber REITs,23.02,16591342592.0,31.0,30.0,28.0,38.0,34.67,12.0,32.26,11.56,-49.8,23.02,11.19,0.46,3,34.232517,34.23,0.67246,0.08,-0.9,87.1,10.04,6.89,4.97,7.15,-5.1,-3.53,-6.62,26.5,-18.36,23.02,26.6,15.56,36.92,22.85,NEUTRAL,2026-09-07,2027-09-07,26.233731739707835,70.07384029536118,28.478,26.975308641975307,8.65,55.43002173996767,100.0,35.38,489,2.98,Yüksek Risk / Zayıf,False
TTWO,TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,214.69,40142831616.0,286.89,290.0,170.0,368.0,33.63,29.0,69.02,110.55,-48.51,149.34,46.99,135.31,3,20.841627,14.5,10.30102,3.13,2.0,,11.46,-4.79,-9.04,1.46,0.14,1.51,-10.79,32.46,-27.68,214.69,247.32,15.2,35.32,18.84,WEAK,2026-09-07,2027-09-07,34.42563081009296,73.8013352053408,25.432000000000002,21.666666666666664,11.26,36.887023716086915,93.75,35.27,490,2.78,Yüksek Risk / Zayıf,False
TSLA,TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,354.08,1398455795712.0,390.09283,410.0,125.0,600.0,10.17,46.0,121.77,37.07,-89.53,36.21,44.53,30.46,3,164.03375,16.78,2.15858,0.35,25.5,-3.0,10.38,3.67,4.67,-2.55,-9.44,-10.75,4.59,47.43,-39.1,354.08,448.17,26.57,45.66,71.14,NEUTRAL,2026-09-07,2027-09-07,22.29343495582886,38.940675762703044,60.94799999999999,30.243072102461554,0.0,32.563414761505584,100.0,34.76,491,2.58,Yüksek Risk / Zayıf,False
OKE,OKE,Oneok,Energy,Oil & Gas Storage & Transportation,95.43,60156178432.0,99.94444,101.0,89.0,111.0,4.73,20.0,22.01,56.12,-41.2,87.2,56.87,24.28,3,15.34844,14.03,6.21757,1.5,52.8,14.2,19.48,9.29,16.28,4.28,9.43,12.42,35.27,26.61,-11.86,95.43,108.61,13.81,41.09,8.82,WEAK,2026-09-07,2027-09-07,32.530829064693606,36.7622270489082,21.728,41.269841269841265,43.84,64.69302801380476,100.0,34.73,492,2.39,Yüksek Risk / Zayıf,False
FAST,FAST,Fastenal,Industrials,Trading Companies & Distributors,49.6,56915877888.0,48.53077,47.0,39.9,59.0,-2.16,18.0,39.36,26.85,-45.87,28.17,28.11,24.27,3,35.40657,20.11,1.40087,1.61,14.7,14.6,22.34,15.45,34.33,0.12,6.59,7.92,0.81,25.83,-19.75,49.6,57.47,15.87,40.17,25.05,NEUTRAL,2026-09-07,2027-09-07,28.10681325331585,18.873715494861983,31.098,55.76341341381516,42.48,70.02504196192413,100.0,34.69,493,2.09,Yüksek Risk / Zayıf,False
SBUX,SBUX,Starbucks,Consumer Discretionary,Restaurants,104.47,119095803904.0,112.22581,112.0,81.0,143.0,7.42,36.0,55.25,56.98,-45.46,52.27,51.78,66.89,3,33.531693,16.78,3.11556,2.57,-1.4,85.7,14.72,5.17,,3.34,10.26,6.76,23.13,27.68,-14.51,104.47,121.49,16.29,41.27,28.46,NEUTRAL,2026-09-07,2027-09-07,32.7801836133726,37.3813895255581,33.584,35.642082247077624,34.7,49.3422210946151,93.75,34.69,493,2.09,Yüksek Risk / Zayıf,False
WELL,WELL,Welltower,Real Estate,Health Care REITs,236.17,170177495040.0,261.5909,260.5,219.0,292.0,10.76,22.0,27.91,88.37,-62.58,108.86,62.85,93.41,3,74.267296,34.23,3.18,1.62,39.1,35.6,26.17,12.15,3.84,5.32,14.56,16.44,42.92,22.89,-12.61,236.17,273.86,15.96,47.03,25.65,NEUTRAL,2026-09-07,2027-09-07,24.8871181938911,46.01114404457618,34.202,42.654320987654316,1.01,78.61137450514016,100.0,34.4,495,1.79,Yüksek Risk / Zayıf,False
IFF,IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,86.35,22032199680.0,95.65556,95.5,76.0,105.0,10.78,20.0,30.32,62.83,-27.24,61.91,63.75,,2,21.828873,15.65,3.95577,-7.81,1.8,-91.6,17.73,2.57,-5.55,2.99,18.9,18.37,34.96,35.75,-19.26,86.35,99.46,15.19,41.09,18.64,WEAK,2026-09-07,2027-09-07,29.395484727755644,42.85441141764567,27.620000000000005,20.25925925925926,58.58,50.53468368147826,100.0,34.25,496,1.59,Yüksek Risk / Zayıf,False
APD,APD,Air Products,Materials,Industrial Gases,301.27,67088470016.0,343.6316,350.0,314.0,365.0,14.06,21.0,14.84,194.29,-35.51,225.91,162.67,,2,20.87038,15.65,14.43529,-2.23,4.6,,36.92,-0.38,0.02,3.71,7.36,12.07,6.67,26.81,-21.13,301.27,340.09,12.88,30.53,5.41,WEAK,2026-09-07,2027-09-07,25.653652058432932,58.40087360349441,15.458000000000002,34.4,44.47,58.55665207153871,93.75,33.85,497,1.39,Yüksek Risk / Zayıf,False
COST,COST,Costco,Consumer Staples,Consumer Staples Merchandise Retail,915.74,406111289344.0,1072.2,1100.0,740.0,1315.0,17.09,39.0,53.63,356.22,-61.1,350.05,397.93,320.68,3,40.46899,15.47,22.62819,1.71,21.5,45.5,4.7,3.01,29.15,-0.07,-5.63,-7.97,-3.64,19.94,-16.57,915.74,1036.22,13.16,33.11,6.01,WEAK,2026-09-07,2027-09-07,24.6144832434966,61.007284029136116,16.85,50.32515022137887,0.0,71.64283250163056,100.0,33.7,498,1.19,Yüksek Risk / Zayıf,False
WMB,WMB,Williams Companies,Energy,Oil & Gas Storage & Transportation,74.15,90697867264.0,85.47368,86.0,69.0,103.0,15.27,20.0,39.78,31.49,-57.54,36.48,26.5,,2,28.510897,14.03,2.60076,-1.67,7.8,51.2,57.07,24.94,21.5,4.35,3.8,1.34,32.86,24.09,-12.36,74.15,85.04,14.68,37.32,16.63,WEAK,2026-09-07,2027-09-07,16.795674445076834,50.6500026000104,24.906,53.17460317460316,7.69,55.36839085726124,100.0,32.07,499,0.99,Yüksek Risk / Zayıf,False
TRGP,TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,290.05,62195716096.0,313.1,311.0,257.0,351.0,7.95,21.0,30.02,104.54,-63.96,169.42,138.99,5.22,3,24.011576,14.03,12.07959,0.11,4.2,23.3,32.84,13.54,70.84,3.54,10.34,23.47,77.91,29.47,-16.01,290.05,336.69,16.08,38.24,26.85,NEUTRAL,2026-09-07,2027-09-07,24.171883892999432,39.30267721070884,31.406,46.03174603174603,0.12,55.9291758751812,100.0,31.47,500,0.8,Yüksek Risk / Zayıf,False
